haraam khoro phely apnay leaderon ko dekho sab randdi khanay ki pedawaar hen	0
kesa chutiya wazier e azam ha apni he hakumat may apny he bendon say phudu ben gaya ye ehliyat ha bayghart kanjar kashmir frosh lanti sazishi imran yahodi ki	0
omg itne jaldi and abhe to study bhe comp nahi ke aap dono nee and bhai aap nee engagement ke treat bhe nahi de ek he bhen hon 😤aur bhol geye	1
 congratulations to banti hay hmary mizaj milnay pr... kal ki guftgu kafi achi thi😀	1
ye bhenchod gym mein exercise karne atay hain ya larkiya discuss karne?!?😤	0
 por match box hi arrange krna..ak stick se shyd kam na chl paye...	1
  astagfirullah. why would you even say this? do you have no ounce of mercy in your heart.	1
saudi arabia is killing yemen people ! both are muslim countries !  pakistan doesn't allow ahmadiya community to call themselves muslim. read some pakistan penal code regarding this, you will know !	1
  isme meri tarif hote hote...insult pe kyu chali gai tum 😂😂🤣🤣🤣 jaggu 😁	1
sara din sonay pr mama bezati krti ha😂😂 is liye kuch to krna prta ha😂	1
aap chronology samajiye.jpeg  why married people are the happiest ?	1
 niklo dafa ho yahan say.. 	0
 mat awoo uni 🙃	1
bhenchod aor kitni tabdeeli chahiye??	0
   nai nai tum 2 bhejna aik jesy alag alag ki sar my marna hy kia my ny	1
kutte ki naslon ki jaan nikal deni chahiye thi beshram hai ye awam jahil bc saaly aik baap beti ko protect nahi karskte thy saaly chakky se go nawaz go karwq lo bharwe 😠	0
o randi ye knsi zuban bol rahe hai ye log,ye zuban pakistan mai exist hi nhi krti	0
 baqio ka choren sheikh konsa caste issue nahi kerte 🌝	1
dekh le be bhadwe #paraschhabra tere baap ki aukat !!! #asimraiz #asimriazforthewin #asimwinninghearts #nationwithasimriaz	0
dill ka sakoon boht bri nehmat hai har kisi ko muyasir nai hota ❤	1
  jahil insan apko itna ni pata ke doctor awr doctoral difference kia hai. patwari say b koi nichzat lagte ho. teri itni oqat ni isi kuttay ki tarah bhonkte rahte ho. awr koi kam ni hai.	0
raheem shah ka sall .qandeel baloch.wala na ho g .st molvi hai.	1
 bas ab nazar na lage kisi ki  bahut hi ache lag rhe hai dono	1
o bahanchod vo bhi logo ki gaand fadte hai	0
only reason why i go through friendship breakups is tha they hurt my self respect bhenchodo if i’m allowing you to be so frank and be so crazy with me that doesn’t mean you will fuck me arround go to hell	0
wo yahodi larka tha lakin dajjal nahi tha us k pas kafi knowledge tha aur rasool allah saw k sath bahas ker raha tha tu hazrat umar ko ghussa aa gaya tha ap saw ne sirf itna kaha tha k agar ya dajjal hai tu es ko umar nahi essa ibne maryam qatal karien gai ya sari story thi	1
lo sir ji  pehlay walun k khalaf #sazish #yahoodi #ammreeka #hindustaan or #maghrib keya krta tha, or ab   #pti k khlaf #tammatr/#maatrun tk baat pohnch gai.... pata ni baat agy kidr tk jy g....	1
 is ka jism nh poura pind hai 🤣🤣🤣	0
hamare dil me koi plastic to lagi ni he jo bus log hi hurt hosakte he hum nahin😶....laanti kahin ke ...ghunnay mirasi kanjar	0
imran khan wala tika lagwa do usko aap  hoar nazar ayingi......😂😂	1
sana rundi lgti hai agar sahi bolu toh	0
saala hijra.he will do anything against pak army.	0
oh bc teri maa ka yaar bag gia ha....lakh lanat teri shakal sy....	0
 pata hi nhi tha mujhy..😒	1
bc show ka kya hoga??	0
kyoki teri maa chudi padi hai be gandu madharchod randi ka bacha teri bahan ko tere samne hi chodu	0
 shift kar jao.kasmy	1
abe charsi ye padh, dhyan rakhna aage se.	0
 🥰 ye gray white konsa hota hai appi 	1
allah imran yahodi ki pakar karain	0
 ammi ki chappal se	1
fasla rakain bad mein ap ko yad a jta ha mein ny garylo larki say shadi karni ha	1
kbhi unko nend boht ati thi or aj wo hmse bh dair sy soty hen 😄	1
 da mohsin po jawab s washal owayel apne illaqe k logo ko ghadar. work to expose haqqani network	1
  yw piyaz wo h jo kfc wle zinger m hota 😊	1
  multan neechy ana ni chahti😂😂 isb ko barish top 4 se nikalna chahti karachi or peshawar neutral😂😂	1
charsi khan kidhar hai??	0
o gashti ki bachi tum bahir baith kar mazay karo hum hain yahan pakistan ki khatir jaan dainay kay liay.	0
bauhat sardi hai bc	0
humey ni sunna 	1
astagfirullah muje yaqeen ha ya tum hee ho sakti ho	1
  bc tujh jaise logo ko jute se marna chahaiye akal ki andhi 😂 #naxali #urbannaxal	0
wo hota kia ha. kbi nam b nhe suna 😂😂	1
khowla behen itni explanation dene ki zarurat nai kuch insano ke sar may dimagh ki jaga akhrot hota hai 😁 #achasorry	0
rt : troubled boy? : shaadi kara do   shaadi not working? : bacha peda kar lo   still not working?: aik aur bacha peda kar lo…	1
koi to naukri dila do bhenchodo. madarchod khudkhushi karne ke paise bhi nahi bache, saare daaru me kharch ho gaye. #joblessnewindia	0
yr isay ma ne or bi kahin dekha chwliyan marty huay.... yad ni arha... kal ya prsu ki he bat ha, wahan bi aisa he kartab pesh kr rha tha.. ma link copy kru ga agr dubara mil gya😂🔗	0
teri bhen mia khaleefa aur uska bhai asem   dono ko pahla break milega bhencho. bhojpuri masala mein   bhosdike teko zihaad samaj mein aayga pyaar nahi 😂😂  jaise chusim goli marne ko bola tha family show mein aur tum bhenchodo k liye wo normal tha   #apologizetosidharthshukla	0
6 din long time bro 🤣🤣🤣🤣 waise bt toh santy ha lol	1
salman tmhry lea ya bilkul nahi ha hana 😂	1
kia cheez ho aap log 🤣	1
ap k pas time kum hota hy kuch 2 3 months lagatar krna ho ga kam interection shuru ho jao ga 15 20 din bad hi	1
bhaunk rahe hain abhi bhi kuch	0
i laughed. "what the fuck are you laughing😂 at?!" at 😂🤣you, maadher chod, teri ma ki choot. "oh, where did you learn this language from 😱, pakistan 🇵🇰?" it's okay, if you don't understand it. i'm not going to teach it to you.👩‍🏫 "your house is going to blow up." 🏡💣💥	0
 pehle 1 murghi ki keemat maximum 300 thi	1
 itna achy likhty likhty last word ny kam kharab kar dya 🤦🤦  is leye kahty hai bandy ko at least matric pass hona chaheye 🙆🙆🌚🌚😂😂	0
 bas batain kara lo tum sy	1
kisi k dil m aya tha arsa daraz phly...maaar gya.... 	1
neend aa rhi h bc main sone jaa rhi hu 😂	0
mashra haqeqat dy ye warshal b ap jaisay azeem leaders ko ghadar kehta hy #releasemanzoorpashteen #releaseislamabadprotesters	1
  acha mujhay kya pata tha na😂 username ni dekha tha  furqo kesa hai😂	1
gashti aurat apnay baap ka to lehaz kr lain aur apni baiti ka bhi to bhi kisi baiti ki maa hai pri	0
ek pura season ek sitting main or usky agy 4 seasons😍🤪🤩	1
wa kya level hai apki jahalat ka. kisi ko yahodi ya muslim hony ka certificate deny ap hn kon. just a common man. kisi ko yahoodi kehny sy i think apki ki apni muslamaniat pr shak hota hai.	1
golimaaro saalo ko narrative banane ke liye left ki nai sazish 	1
change ur name ghasti	0
and moreover they are comparing her with qandeel baloch by saying hareem's end will be same as qandeel's like come on stoppp you are no one to decide  someone's death plus qandeel is dead so let's just not remember her in bad words.	1
i can't help but feel that this america-iran conflict is some yahoodi conspiracy designed to stop me from studying for my css exam.	0
itna lazy hun ke wait krta rehta hun ke koi samny se guzry ga tou usey bolunga "pani piladou"	1
     sasan bhai ap hi kahe den abdullah sultan  &  huma ko geo pakistan show kay clips twitter per share kr diya kro.....	1
14 fab ko  tujhe pata  masroof hota tu aj hi mil liya .... 	1
halala wale tu humkona bta 😂😂🤣 jab gyan nhi toh bhaunk bhi mat tu ye bta apne chacha ki aulad hai ya mohalley ka koi halalebaaz tha tera baap 🤣🤣😂😂	0
fasla rakhein phr bad main aapki amma ko gharelo larki chahiye hoti hai. 😑🤧	1
if it'd b written by a woman :  mard aurat ki muhabbat ko laalach aur apni hawas ko hamesha muhabbat samajhta h 😐	0
 yhi to mera maqsad h k log tujhg jany eisi eisi tweets kru ga k log majboor ho jaye gy tujhy stalk kry k liye😂😂	1
imran khan no doubt is an incompetent fool but in his bughz is ghatya molvi ko lana bohut mehnga paray ga hamari ahmaq qom ko led by fanatics and liberal fascists - extremist brothers in arms. once in power molana will roast liberals like tudeh fared with ayatollahs.	0
hakoomat oor opposition mutahid hn ya na hn, aap k abba hazoor nae chotnay walay 😊. relax.	1
did i only have a crush on u bc ur dog was cute .........	1
 usko kya hua tha	1
     orat par sadiyon mn eik bar guzarti hai wo ro ro k sab ko sunati or sadiyon tak btati rehti mard chup kr k mar jata kabhi sadiyon mn eik bar uska tamasha banda hai❤️	1
chilgoza ka birthday sath ma pista akhrot or kaju b mlege na	1
aurat ko azadi nh  aurat ko rights chahye  or yh wo baat h js mn 80% male women ko support b krty hn ...  what a cheap agend behind all this azadi march . #auratazadimarch	1
aik taraf yahudi ho aur aik taraf panjabi to pehle punjabi ko marna chaye yahudi phir bhi insaniyat dikha sakta hai ..	0
 tera kuch nai ho skta😐	1
 kon ha lucky	1
pindu pagal ho gya hai hum nai sary records ford diay pher bhi apny mai hi hai charsi 😂😂	0
bhen chod k bachey tu apni phen lambi pa jati umra ja k . tu sara loharun da tabar vi katha kr le eik asad umar naen ban sakda	0
g bro m nay sorry kiya magr unho nay block ker diya m apni usi bhen ko kehna chahta ho k kisi k mazab pay isi bat nhi kerni chchiy jo kehti hn yohdiy kon yahodi hy or kon muslan hy or kon kitna allah pak ko passand hy	1
unhain to horain nazar aa jati hain injection lagne se, awam ko jinnon k siwa kuch nazar nahi aa raha	1
rt : imams from the ahmadiyya muslim community at london bridge to offer condolences  #londonbridgeattack	1
acha to tumhi ko hijra bta raha	1
when nawaz/zardari were in power, the ppl trending this didn’t even believe climate change was real. they destroyed cites aur ye taraqi k naarey lagaty thay. ahmaq. #smogwalitabdeeli	0
issi jagah kisi ne aurat pe baat ki hoti dunya ne pagal ho jana tha. gandgi har jagah hai.	1
aur haar ke jeetnay walay ko bazigar kehtay hain..!😎	1
yr kia br br replly diye ja rhy ho hme musalsal notifications a rhy	1
mr.   kiya sara dard sirf gareeb ky lye? kiya saari soch sirf gareeb ky lye?  hamary lye sahib e hasiyat  hona gunah hi ho gya  gareebin ko bachany ky chakkar main aap ameeron ki janon sy bhi khel rahain hain lockdown main nermi nahi sakhti karain	1
bilawal : tum selected ho, umpire ki unhlee kaisi lagi,  niazi tum beghairat ho. liberals : wow! what a speech bilawal has the courage to speak, sher ka bacha hy tu. imran khan : lightly made fun of bilawal. liberals : selected pm, yahoodi agent, zaani, tumhari himat kaise hui.	1
 of course your ex.... mjhe thori na miss krna mjhe meri crush ne 😑😂	1
ye damsa aa kar khatam bhi ho gaya aur mujhey patta bhi nahi laga :/	1
 or yai wo lmha h jb hm jan b harny ko tyar hoty hn	1
israelis should really take notes. independence day is not only bbqs and free shows , is also what should make us all : jews, druze , arabs , circassians, alawites , bedouines , ahmadiya , samaritans , assyrians , arameans and many more one nation.	1
in students ko wapis tou le aain lekin do we have the facility to diagnose or treat this virus? can we stop it from spreading? do you want it to spread in pakistan? they have a better chance if they stay there until a vaccine is made. 	1
zaleel aurat wo nabi pak ke bary m kuch bat kr ri hy or tuny indian song lgaya hua hy tu waqi ak gashti aurat hy	0
chowni main aou aik new rundi ka bacha aya hay	0
 demag jasa kuch h aap k pass	0
oye poora karachi barbad kar dia tum ne haram khoron tum sb se baray dushman ho pakistan k o batain suno live laanat deny ko dil krta ha jnb	0
  koi baat nhi wo jab hoti tu hoti na ab main line maro aap ko if you don’t mind just kidding ok	1
mc aaja parle kha le randi ka baacha	0
hi mery gunaahon ki sza😑😑 	1
medical rep ka profession khtam ker dena chahya is country me phir hi dr thek ho saktay hain aur ya pharma companies bhi... croro ka target achieve kereatay ha medical rep 2 number medicine bech bech ker medical rape ko phansi honi chaya is mulk ka bera gharaq kr dia inho na	0
sorry ap jaisi beghairt pr hum lanat bjhty hy	0
surprise!  surprise!  majority of the muslims are at just in different levels of "usman khan" ranging from mild to extreme (except ahmadiya may be, but they are not "real muslims")  that's from a person living in a country with 95% muslim    https://t.co/hq35u2xrrk,2009-05-25 17:25:26,sydney, new south wales	0
aik din tu na milega, tera naam phir bhi rahega💔" believe me most of us are missing  voice from psl anthem, tbh! his voice was 'jaan' of psl ❤️. #pslv #tayyarhain #alizafar #pakistan #tayyarhain	1
  aur bhi bahut jahil hai unhe bhi yaad kar liya karo. itna selective hone se hume problem hoti hai.	0
 phir first class kaho na..😂😂	1
tou sirf m studs ki randi h	0
yaar mujhe to aap per tars aa raha hai..... tum kis qadar "tarse huye ho"....... tharki rooh....	0
bayhooda aur kameeni aurat hay	0
haha kya ho rh aj ma ny miss krr diya🙄🙄😐	1
bhtt hi koi akheer level ka beghairt h ye	0
ek tha charsi, bhatti. jamati got him to drop chars and help in the ways of god. everyday before prayers ameer of jamat would say, ye bhatti hai purana charsi tha ab nahin. tees din baad bhatti kehta, mein charsi tha tu 3 log jante the, jamat mein aa ker poora mohalla janta hai	1
bhenchod judge haram kha kha ke khotay  ki tarah ho gaya hai.	0
rt : qadyanis/ahmedi were,are and will remain, non muslims as per shria and constitution of pakistan.	1
 kon c university me study krte ho?	1
fasla rakhen is se pehle ap jaan churwaney ke liye kahen ''you deserve better." 😂	1
achaa sb points valid hain. is ka solution kya kya jaa skta ?	1
 mera gpa kabi 3 se oper gya hi nhi😀	1
ab kuch zada hi horha ha  la dobi gi ya.	1
  bhai ye movies kb a rhi hy 	1
har tweet meri timeline pe aa rhi haris retweeted, halan k sab shuruh hi mere phaddy se hua tha tumhari sara gashti k sath, (jis wja sy jali) bs itna hi dimagh chalta	0
facebookiye strike incoming bhenchod	0
chai wala hijra hai	0
who you calling gawar asshole...zyaada hi bhaunk rha tu hai...kutte wali baat dil pe lag gyi...chal koi nhi..dil pe mat le...muh mein lele mera...tu apne pe mat aana...tere jaiso ki aukaat pata hai mujhe...aur tere jaiso ki roz gaand marta hun idhar...bachhe ho bacche hi rho.	0
aap bnana main piyun gi🙊🙈	1
 ya allah khair tum mar kay ilawa baat nae karti ludo main maar twitter pe maar😒😒	1
sare k sare bharwe aik jaga jama ho gai hain bc	0
 theek ho gai.. akr synch meeting py gai thi.. thak gai hu itna. mushkil thy mcqs	1
twisted minds keh kon raha hy, hijra 🤣🤣	0
 dafa ho ja yara ja k nahaly😂	0
akhbt nrw hota to ye phudi kaas zaror date k sath lgta ye n leg k dor ka hai or date kat k ptwariyion ko he cbutiya bna baki awam smjhdar hai gashti k.	0
to parh rhy hm ye 😂 and ye tm logon k hi kam aana ha future ma	1
 ap aurat march k haq mn hn to malala ko pakistan bhjo or poster de do lo beth gy thk se...ya khana garam kr dogy bester khod krna.	1
portfolio main ye edit daly 100 percent kam ay ga 🌚🌚🤦🤦😂😂😂	1
sahi main maine to tv mute kr deya jitne bar unke conversation dekhaya	1
lado bhenchod aapas me	0
aftab ne start kiya pahle ham to acchi tarike se baat kar rahe the hijra number van hai aap per thodi pata nahin ladka ya ladki hai  ...	0
koi plz kehdo k ye main hoon main apni tareef apnay moon se nhi krta😂😂 	1
   apka account hi ni show hota open hi ni ho raha	1
tweet ni dlt hogi bhenchod.	0
    kus v kya? dmaag pe chot lgi hai kya?	1
abhi gandi nale k paidawar pore omar haram ka k pale bade ho ghasti k bachy pore dunia k udhare ho chutia..	0
 hye ye zindagi 💔😕	1
 acha apki is tweet or is logic k baad muja apme dimaghi tawazun per shaq hogaya ha mazeed koi chawal maar kar mera shaq door kar daen k ap intehai nichlay darjay k pagal ha shukria	0
khushi hui yeh tweet dekh kar 😊😊😊	1
bus ya aur tafseel bataao  ahmdi aurtain beach pe bikini b pehnti hain  jalse aur ijlaas pe burqa b boht hai 🤫	0
 blkl lrko se hi fasla rkhna hai naa😂	1
   shah g ap hmari shaadi pe ayen gay pher? ya janbaazo ki shaadi attend nahi krtay....!😊	1
tu pakistan ja randi	0
bhenchod matlb rt k liye kuch bhi krlete jahil kahin k	0
if she's got 2 a's in her name she's aurat lmao haha...what do you meaaaannnnnn	1
 😂😂😂yrr mere mou per bhi likha ha ???  ni na ? to q khty ho sab yrrr	1
rawalakotiyon ko tri maa ka yaar smja jata ha pata ha muje...😄	0
bahoot gatya insan ho beghairt	0
randay is a far better producer,i am dropping 10k let's bet, this is his ig.	1
 tjhy feel nai hota k m tere besti karta hn or tu dil py b ly jata hai 💔	1
 "dunya ka sab  se bada bewaqof ka award" modi ko hi jata hai #hitler_modi	0
 marvi toh aurat hi nahi woh toh mard lagti hai, sirf bilawal ke liye aurat march zaroori hai......	0
 thora pata hy kabi batao ge	1
 nam sath likhi hui hy	1
 waisay jalana ya dafnana important nahi h.marna bahtar h un ka ...😂	1
  yaar main nay kon sa open kr k dakha 😒😒 comment.. main tou awi tweet dakha guzarty guzarty kr dia comment 😏	1
 bhai kya aap aurat march say agree hain??	1
rt :  apke pyar me hum savarne lgge iss kadar apse humko mohhabaat huyi  #jabasimanshimet	1
ex muslims!!! there sunni muslims kill siah, ahmadiya muslims. can't imagine condition of other religions hindus, christians... and we r talking about non religious person.	1
 han yr pehly ni dekhti thi abhi dekh ri hun	1
safi saab maulana tariq jameel se aik hi mulaqat mein aap diloon ka haal bhi jan-nay lag gaye hein ma shaa allah	1
  phr koi aysa partner dhondhen jis pe already mehnat hui oi ho. 😂😂	1
gashti ka bacha madarchod admi	0
rt : du'n call us "beghairt" , we jus hvn't learned !! "how to gv up on our failures".😆	0
   ham ne 1 mahina pehlay li thi aur business class phir bhi nhi mili thi.	1
many many happy returns of the day to this bomb happy birthday🎂 to her who is bhakt for all the chamcha nd kaafir for many m🙊  but actually an amazingly talented opinionated person who is worth reading.❤	1
tumhare bad ye #dukh bhi to sehna par raha hai kisi k sath #majburi mein rehna par raha hai mujhe batein nhi teri #muhabbat chahiye thi mujhe #afsos hai mujhe ye kehna par raha hai...! #alizaryoun  #kitabeishq #urdupoetry #poetry 	1
 haahhha a aisi aurto ko damkhain ni wo to khud he galt kaam krti h larko ko khud kehti h muj se glt kaam kro lant ho marvi sarmnd par aur us jaisi aurtuo par ✋✋✋	0
shiv sena turning into hijra sena	0
o randi oska name watch list min tha na k ecl min jb k tary yar nwaz chor ka name ecl min ha	0
  wo wqat gya gab tomary gasy gdaro ny zkhm dya thaa	0
subha dhund thi 😳	1
abe chutiye...caa m khi kisi ko degree nhi dikhani h... charsi padh liya kr ki rule h kya...  pichwaade m tere dum nhi bolta h kisi c km nhi	0
rt :   andhi hai saali charsi khan	0
love aaj kal: arushi sharma says she watched qayamat se qayamat tak and maine pyar kiya to prep for her role the 9 news 	1
pti, govt. is coronavirus in pakistan. kadu jan chaddo ge. bajwah sb. sab aap ke samne hai.	1
 me to bs idr ata hu ya khi aur dm ni ata 😂	1
     master mind nahi lodu hai hai or aise lodu har gali mein bhare pade hai sala chutya..	0
mtlb ab se sims k functions ka allah hi hafiz ha 😂	1
rt : aj danish ki pehli jumm e raat ha	1
rt : baat kerlou bc	0
do u feel they care for humiliation? beghairat log humiliated feel nahi karte, secondly he will go submitting after submitting bonds and will never come back, govt gets money n he gets released simple deal n no public feels bad, its my opinion i may be wrong	0
angrez chale gye gulam aur gulami chod gye	1
teri maa ka yaar hai na kejribal bhosdike	0
tou case kero ns per sarkaar ka paisa aik zani khan ko kion diya jo ball tampering kerta tha.aur apni maa ki name per siyasat.awam ka paisa kisi kabil bandy ko dena tha na ki haram ki aulad paida kerny waly shrabi kababi ko.jwari ny paisa lotaya apni yahoodi saly ki sath.	0
 experienced bro koi or tareeqa bta do phir.	1
   ap py fit h ye wala title	1
akhroat 🧠🧠brain 😜🤪😜	1
  😐😐  abay mj sae tou baat kr lou mne kia kya hae😕😑	1
abe bharwe teri wazarat bhi pakistan k mafaad mai nahi	0
cheating kar rahe hai wo bhosadiwale salah was offside taa handball not given bhenchod	0
the rudest book ever se bhenchod 🤑	0
oy randi ki nasal nawaz sharif wapis aaaye ga wo tumhari or niyazi ki tarha jhota nahi	0
#khuda ki qasam agar mey hota tu zinda nahe bach sakta ta muj sey ye beghairat kafir yahoodi.	0
rt : people are sexting on twitter? bhenchod no one is even texting me on twitter 🤦🏻‍♂️	0
  qanoon naam ki b koi cheez hoti ha madam. agr us aurat ko problem ha to apny husband k against fir karwaye or court se apni protection ki appeal kary. aisy mard ko jab police or court ki tarf se danda jaye ga to all will be fine. this kind of awareness required to all women	1
rt : ios bhenchod my twitter is hanging so much yuck	0
aap aloo_ samosa ki bjay likhain, bhinddi. 💞😜😜👍,	1
pilai hai kis nazar sy tu ny k mjhy apni khabar nahi hai	1
coz rss aur sanghion ki gaand roz chaatne ke liye aise bakwas kerne parhte hein bharwe ko daily basis per.issi liye to famous bana huwa hai. otherwise bhonkne ke ilawa is 🐕 ki kiya qabliyat hai?	0
chup ker bharwe kutte ki nasal	0
tugh sey bari randi pakistan mai nahi aur haan tugh jasi randian apnay bhai aur baap sey chudwari hain, najam sethi ki aur beta hain yeh.laanat teri maa per jiis nay tugh jasi kanjir oolad pada ker kay naizi ko dey di ✋🏿✋🏿✋🏿✋🏿	0
jinhone kaha tha na college mai life set ho jayegi, bc khud toh tum apni marvare ho hamari aur le lee hain, ye sahi hai.	0
mujhy tasaliyan mat do mujhy follow karo..🙄🙄 	1
officer hoke ye hottness upload krna burri bat ha😂 	1
   or mujhe un ladkiyo se utni hi nafrat hai jo mullo se shadi karti hai jitni kisi normal hindu ko😡 or mujhe hindu ladko se bhi itni hi nafrat hai jo muslim ladkiyo se shadi karte hai... dharam me koi milawat mujhe pasand nahi	0
hat bey sasti randi baad mai dm aye gi muafi mangny	0
 phr hod bhn bhai hon hy dono college k hmare anatomy ki 90% in stages send ups	1
chop randi ke nassal	0
isn't this wrong? correct me if i'm wrong. as far as i know, the word 'randi' means prostitute or widow, some dialect scene idk and is nowhere near 'slut'. also there is no such translation in hindi for 'slut' whatever the behavioural aspect is associated to that word.	1
ap us larki ki baat krna chahte hain jisne apni marzi se shadi ki...ye baat bhi sach he ke zbrdti bhi hota he lekin politics support isme koi nhi is waja se jam imran khan action uthata he to use yahoodi ka agent bolte hain main phir kehta hon mera bhi best freind hindu he....	1
 watan watan mere aaba he tu.	1
😂😂na ho khush raho aap boltay raho😂🤦‍♂️🤷‍♂️	1
relatives: beta thori tarakki varakki karo...  me: seh lo gay aap?  ***taaliyan bajti rehni chahiyen***	1
 sikha hi na dain kahin	1
hey  ßand baja do is chor ki he is our national chor... 	0
seerat un nabi conference (s.a.w) 💕  #bahawalpur #proudtobequaidian	1
rt : ae gandu bharwe madrchod randi khus marani ke jldi nas kaat	0
twitter bhenchod! chup kar ja.	0
kha mara ha ajkl 🙄	0
please explain why there is a lahore ahmadiyya movement for the propagation of islam which is a breakaway faction because of their diverging views from the common ahmedi belief that ghulam ahmed was a prophet	1
ap aisay kro upni bajian paish kr du un randion ki jagha. harami insan.aram say apko samjh ni ati. kisi kutti k bachay. bc.	0
hatt re maadarchod...👈 ye thik h na 👏😂	0
acha dekh le sawab milega	1
muh m dant nhi g**#d se akhrot fodne h inko	0
 mene ussy kaha tha k maanyn gy ye uske prob nh .. usny jaty howy yehi kaha k mjhy whin waps jana hai jhn se ie thee ussi k pas.. ap bht achy hain mgr nh rehna chati apky sath ab ... ye usny 2 sal guzrny k bad kaha ... ye zulm hai💔	1
yahoodi kabhi hamara dost nhi ho sakta	0
bhenchod u cant even cry onto ur pillow cause it’s so wet and cold	0
tm sb ki maa ka bhosra bhenchod trump sahe tmhay yehta hai	0
 chor dya ma ny karachi	1
pehla iske baap ka naam dusra bhai ka naam. kisi ka badla ni le payegi ye charsi...	0
chup kutte is bhenchod ka bycot karo sara	0
ary ko bad mn thanks krna.sbse phle khuda ke liye wuhan and xiachan ki city mn mojud pakistani students ko nikalo wahan se.wo bechare bar bar videos bna kr bhek mang rhe hain or tm log sakoon se bethe ho	1
yey phir say dabang andaaz say jaisay he choro kay girdh ghayra tungh kerayga tou ayn waqt pay koe nawaz/zardari ka na-ja'iz baap establishment say intervene kerayga aur volume 10 aur jaali accounts ki terha major cases rouk dayga	0
  ye mat karo aunty varna jinnah ki nehru aur gandhi ke sath wali photo bhi hai aur zakir naik ke sath diggy raja ki bhi hai 😂  ek baar c check hi kar lo 😂😂😂	1
rt : being dramatic runs deep in my family.  rest in peace, beloved cousin. sakoon wese bhi sirf qabar main hai.	1
 sotay islye nahi..khwb mein wo shona mona krnay wali chulbuli chorail naah aajai😃	0
rt : mujh say nahi hoti coding bc pahlay code kro phir code debug kro bahanchod ajeeb chootiapa hai	0
rt :  ye to rozana tv per baittha nawaz sharif k khilaf bhaunk raha hota hy ghaleez kutta	0
once a rundi always a rundi!	0
kuch bhi bhaunk le, tu cm nahi bandhan	0
jesy week mai ek holiday hota hai.. kash week mai ek working day hota 😅😅	1
no one :   chemistry wale sir : ye mdcat ka mcq hai.	1
🤣😂mere desh ke bikari dushman mulk se beekh nahi mang rahe 🤣😂<s>tum matherchod to humse beekh mang rahe ho🤣😂ek or suar jese muh wali bikhari 🤣😂dekha isko matherchod randi ko chudne bhi humare pass aana hai🤣😂	0
thora sasty me dekhaya ja rha hai1🥺	1
shukar manaon or shukria ada kro yahodi labi or israel ka jinhon ne aj selected ko select kr k pakistan per azab muslat krne bhej dea	1
ye sale kutte ki aulad hen amrecia ki randdi he ye indian media	0
 yar tu sab se bari kamini h🙊 😂😂😂🤣🤣😁	0
le bhai, maa chod daal bc ki	0
dekhein zara iss bewaqoof ko! isse allah k system pr bharosa nhi. khud screenshot le kr uss khuda k liye rakh rha hai jo puri dunya ka nizaam chala rha hai. ahmaq insan kya yeh sab allah k paas mehfooz nhi hoga, woh apke screenshots pr qayamat ko adalat lgayega kya? 😂	1
bhenchod pooray	0
 soch tou galat sabit ho gai naww k muhabbat sab sy bara dukh nhi is lia😂😂	1
jb aurat ka rape ho, husband maarta ho, abuse kia jay tb to koi mard nahi bolta, jb ek koi larki izzat k sath kamany jati h tb mard usy kamany nahi deta, hum girls raat ko bahir nahi nekal sakti in mardo ki wja se khud ko insaan bana lo to humy b march ki zarorat nai #auratmarch	1
       dibbe me dibba dibbe mein cake himanshi khurrna jo teri beizzati hui nationl tv par pehle wo jakar dekh pls pooja mam kaur b mam app logon ne bb dekha hai to pls iss aunty ka muh band krvao #ilovesana	0
awara randi k najaiz bachy tri maa behan to 2014 k dhrny main bhi ai thi rent py chupy bhi fit lgti or threesome bhi	0
rt : our boys are handsome bas yeh bal blond kr k marasi ban ajtay	0
mujhe pata hai kon.hai woh celeb ha😂	1
 tum ny dekha mujhy kabhi kisi ko troll kartay huay??😳	1
passy in logo ko milty han jo corrupt hn ya phir ap jasy lalchi hn or don't cross ur limits mujy ap st zeda pata ha fahad bhai k barry ma to wo q passy lyn gy or ap jaso ko 50 rupee mily hn g k fahad bhai ko blame karo yaqeenqn🙄🙄	0
    dani kisi aur challenge kr 😏😏	1
tweet gujarat ka kiya hai lekin burai lalu ki kar rahe ho...bhag saale phattu kahin ke 🤣🤣🤣	0
bin rishtoon kay jo ajnabi apnaay hojataay hain, kabhi kabhi wo khoon kay rishtoon sy baray hojaaty hain	1
rt : i get impressed by very dumb things e.g., university main aik bnda hath se akhrot torr leta hai jitna bhi sakht ho or ab jo bhi…	1
 meiny to koi dhamki nhi di bs possibility btai thi k aisa ho sakta tha….but hua to nhi na....😂	1
ye begerat hai hi yahodi	0
 mujhy b koi chayea. bcoz ma khud 4 bjy sota ho	1
muk gaya tera show go yahodi go and go bajwa go to jail	0
garam ho jae gi jb tu akhrot ko chpeet mary ga	0
 reply dy k kon sa bara ehsaan kr diya main ny😂	1
shukria ahsan pr mery 1k e hn ab 2k krny hain 😁	1
tu bhi randi hai ...yeh poll to kra	0
oooo bhai tu retired hogya na . kyu ghyn chod raha hai ..baith ke ludo khel na ghar pe 😡.. cricket ki ma bhen kar do 100 ball 200 ball kar ke	1
🤣🤣🤣👍tu khudi agai	1
maine bhi sabko miss kiya bahut	1
